k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
3,22,"SAT_0,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.623505,74820654606
3,26,"SAT_1,SAT_3,SAT_9",15,8000000000,42,70.0,1000000.0,0.601707,72204785744
3,23,"SAT_7,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.541384,64966021526
3,24,"SAT_6,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.713571,85628481257
3,25,"SAT_0,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.518283,62193911914
4,1,"SAT_2,SAT_7,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.542967,65156062956
3,27,"SAT_8,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.732874,87944929353
3,29,"SAT_5,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.780305,93636644620
4,0,"SAT_0,SAT_3,SAT_5,SAT_8",15,8000000000,42,70.0,1000000.0,0.553246,66389463917
3,28,"SAT_6,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.670044,80405228664
4,2,"SAT_0,SAT_2,SAT_3,SAT_7",15,8000000000,42,70.0,1000000.0,0.507749,60929834575
4,3,"SAT_5,SAT_8,SAT_9,SAT_11",15,8000000000,42,70.0,1000000.0,0.527468,63296126585
4,4,"SAT_5,SAT_7,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.471253,56550309160
4,5,"SAT_1,SAT_3,SAT_8,SAT_13",15,8000000000,42,70.0,1000000.0,0.52568,63081634020
4,6,"SAT_7,SAT_8,SAT_9,SAT_14",15,8000000000,42,70.0,1000000.0,0.510867,61304004648
4,8,"SAT_0,SAT_7,SAT_8,SAT_12",15,8000000000,42,70.0,1000000.0,0.462777,55533208848
4,7,"SAT_4,SAT_5,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.440493,52859213062
4,9,"SAT_5,SAT_7,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.491559,58987029182
4,12,"SAT_0,SAT_1,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.534842,64181085915
4,10,"SAT_4,SAT_7,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.515013,61801566382
4,14,"SAT_2,SAT_3,SAT_4,SAT_10",15,8000000000,42,70.0,1000000.0,0.499008,59881015528
4,11,"SAT_0,SAT_1,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.40941,49129232641
4,13,"SAT_0,SAT_2,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.55868,67041657628
4,15,"SAT_6,SAT_12,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.541772,65012586194
4,16,"SAT_0,SAT_2,SAT_6,SAT_10",15,8000000000,42,70.0,1000000.0,0.558843,67061162401
4,19,"SAT_4,SAT_8,SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.535951,64314154679
4,18,"SAT_0,SAT_5,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.514683,61761935180
4,20,"SAT_1,SAT_7,SAT_9,SAT_14",15,8000000000,42,70.0,1000000.0,0.498121,59774542399
4,17,"SAT_0,SAT_1,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.493919,59270304765
4,22,"SAT_2,SAT_3,SAT_6,SAT_13",15,8000000000,42,70.0,1000000.0,0.551186,66142355611
4,24,"SAT_2,SAT_7,SAT_8,SAT_10",15,8000000000,42,70.0,1000000.0,0.554862,66583401283
4,21,"SAT_4,SAT_6,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.550283,66033981056
4,25,"SAT_3,SAT_7,SAT_8,SAT_10",15,8000000000,42,70.0,1000000.0,0.51992,62390345844
4,23,"SAT_0,SAT_3,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.506126,60735141036
4,26,"SAT_2,SAT_4,SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.555628,66675379968
4,27,"SAT_0,SAT_7,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.454656,54558699550
5,0,"SAT_1,SAT_4,SAT_6,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.340968,40916150438
