k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
3,22,"SAT_0,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.657729,78927527385
3,27,"SAT_8,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.747759,89731119602
3,25,"SAT_0,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.544823,65378781052
3,23,"SAT_7,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.565314,67837702132
3,24,"SAT_6,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.72993,87591572779
3,28,"SAT_6,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.691257,82950803202
3,29,"SAT_5,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.856423,102770796705
3,26,"SAT_1,SAT_3,SAT_9",15,8000000000,42,70.0,1000000.0,0.639343,76721108725
4,1,"SAT_2,SAT_7,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.645206,77424764678
4,0,"SAT_0,SAT_3,SAT_5,SAT_8",15,8000000000,42,70.0,1000000.0,0.613483,73617975852
4,3,"SAT_5,SAT_8,SAT_9,SAT_11",15,8000000000,42,70.0,1000000.0,0.638955,76674650917
4,4,"SAT_5,SAT_7,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.606066,72727863154
4,2,"SAT_0,SAT_2,SAT_3,SAT_7",15,8000000000,42,70.0,1000000.0,0.576198,69143725705
4,6,"SAT_7,SAT_8,SAT_9,SAT_14",15,8000000000,42,70.0,1000000.0,0.612163,73459619586
4,5,"SAT_1,SAT_3,SAT_8,SAT_13",15,8000000000,42,70.0,1000000.0,0.592498,71099801330
4,10,"SAT_4,SAT_7,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.610211,73225335283
4,9,"SAT_5,SAT_7,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.587739,70528700918
4,7,"SAT_4,SAT_5,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.453652,54438225358
4,8,"SAT_0,SAT_7,SAT_8,SAT_12",15,8000000000,42,70.0,1000000.0,0.534095,64091439594
4,13,"SAT_0,SAT_2,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.665637,79876417176
4,11,"SAT_0,SAT_1,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.442322,53078655433
4,14,"SAT_2,SAT_3,SAT_4,SAT_10",15,8000000000,42,70.0,1000000.0,0.633341,76000873590
4,12,"SAT_0,SAT_1,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.622018,74642188408
4,15,"SAT_6,SAT_12,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.654034,78484125358
4,16,"SAT_0,SAT_2,SAT_6,SAT_10",15,8000000000,42,70.0,1000000.0,0.656851,78822104858
4,18,"SAT_0,SAT_5,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.608352,73002215647
4,17,"SAT_0,SAT_1,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.586919,70430284817
4,20,"SAT_1,SAT_7,SAT_9,SAT_14",15,8000000000,42,70.0,1000000.0,0.62738,75285564702
4,19,"SAT_4,SAT_8,SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.610955,73314567270
4,21,"SAT_4,SAT_6,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.634911,76189312428
4,22,"SAT_2,SAT_3,SAT_6,SAT_13",15,8000000000,42,70.0,1000000.0,0.574352,68922243118
4,24,"SAT_2,SAT_7,SAT_8,SAT_10",15,8000000000,42,70.0,1000000.0,0.658713,79045557623
4,23,"SAT_0,SAT_3,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.577659,69319111535
4,25,"SAT_3,SAT_7,SAT_8,SAT_10",15,8000000000,42,70.0,1000000.0,0.611751,73410171768
5,0,"SAT_1,SAT_4,SAT_6,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.653942,78473021443
4,26,"SAT_2,SAT_4,SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.641969,77036261353
5,2,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_8",15,8000000000,42,70.0,1000000.0,0.704773,84572749879
5,1,"SAT_0,SAT_1,SAT_8,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.629452,75534235516
4,29,"SAT_3,SAT_6,SAT_7,SAT_10",15,8000000000,42,70.0,1000000.0,0.664297,79715581291
4,27,"SAT_0,SAT_7,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.519563,62347554417
4,28,"SAT_3,SAT_6,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.670739,80488717812
5,3,"SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.565164,67819622539
5,4,"SAT_2,SAT_3,SAT_8,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.741909,89029075021
5,5,"SAT_3,SAT_5,SAT_6,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.6614,79368009868
5,6,"SAT_1,SAT_4,SAT_5,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.683983,82077934466
5,9,"SAT_1,SAT_5,SAT_10,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.554436,66532289323
5,8,"SAT_2,SAT_6,SAT_7,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.680504,81660521393
5,10,"SAT_1,SAT_6,SAT_7,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.612602,73512228185
5,7,"SAT_1,SAT_2,SAT_3,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.604761,72571348317
5,11,"SAT_3,SAT_8,SAT_10,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.620665,74479802702
5,14,"SAT_4,SAT_7,SAT_9,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.501147,60137587206
5,16,"SAT_0,SAT_2,SAT_5,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.651819,78218273354
5,12,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_8",15,8000000000,42,70.0,1000000.0,0.697755,83730548121
