k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
1,5,SAT_5,15,8000000000,42,70.0,1000000.0,0.324537,38944381619
1,11,SAT_11,15,8000000000,42,70.0,1000000.0,0.334345,40121380710
1,6,SAT_6,15,8000000000,42,70.0,1000000.0,0.302348,36281734381
1,9,SAT_9,15,8000000000,42,70.0,1000000.0,0.340854,40902479938
1,10,SAT_10,15,8000000000,42,70.0,1000000.0,0.333398,40007791229
1,12,SAT_12,15,8000000000,42,70.0,1000000.0,0.289002,34680239526
1,1,SAT_1,15,8000000000,42,70.0,1000000.0,0.341112,40933479897
1,3,SAT_3,15,8000000000,42,70.0,1000000.0,0.325881,39105706214
1,0,SAT_0,15,8000000000,42,70.0,1000000.0,0.324992,38999067683
1,14,SAT_14,15,8000000000,42,70.0,1000000.0,0.324287,38914417533
1,8,SAT_8,15,8000000000,42,70.0,1000000.0,0.322833,38739951970
1,13,SAT_13,15,8000000000,42,70.0,1000000.0,0.326573,39188731445
1,7,SAT_7,15,8000000000,42,70.0,1000000.0,0.331838,39820560652
1,2,SAT_2,15,8000000000,42,70.0,1000000.0,0.314513,37741554094
1,4,SAT_4,15,8000000000,42,70.0,1000000.0,0.335344,40241331422
2,1,"SAT_5,SAT_12",15,8000000000,42,70.0,1000000.0,0.477267,57272069033
2,0,"SAT_4,SAT_7",15,8000000000,42,70.0,1000000.0,0.454417,54530098979
2,4,"SAT_1,SAT_2",15,8000000000,42,70.0,1000000.0,0.576234,69148138289
2,2,"SAT_6,SAT_7",15,8000000000,42,70.0,1000000.0,0.515031,61803673475
2,3,"SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.581068,69728115178
2,11,"SAT_11,SAT_13",15,8000000000,42,70.0,1000000.0,0.56607,67928377198
2,7,"SAT_2,SAT_4",15,8000000000,42,70.0,1000000.0,0.588181,70581727476
2,5,"SAT_1,SAT_10",15,8000000000,42,70.0,1000000.0,0.580869,69704312491
2,8,"SAT_2,SAT_13",15,8000000000,42,70.0,1000000.0,0.531531,63783754474
2,6,"SAT_3,SAT_13",15,8000000000,42,70.0,1000000.0,0.528808,63456933470
2,9,"SAT_0,SAT_4",15,8000000000,42,70.0,1000000.0,0.598364,71803683217
2,12,"SAT_6,SAT_10",15,8000000000,42,70.0,1000000.0,0.566261,67951369977
2,10,"SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.533035,63964176440
2,13,"SAT_0,SAT_2",15,8000000000,42,70.0,1000000.0,0.558734,67048089629
2,14,"SAT_0,SAT_13",15,8000000000,42,70.0,1000000.0,0.526169,63140232452
2,16,"SAT_5,SAT_11",15,8000000000,42,70.0,1000000.0,0.574758,68970911875
2,15,"SAT_1,SAT_8",15,8000000000,42,70.0,1000000.0,0.613075,73568968368
2,17,"SAT_2,SAT_14",15,8000000000,42,70.0,1000000.0,0.579824,69578904815
2,19,"SAT_10,SAT_14",15,8000000000,42,70.0,1000000.0,0.527269,63272319369
2,18,"SAT_7,SAT_12",15,8000000000,42,70.0,1000000.0,0.464311,55717288996
2,20,"SAT_6,SAT_13",15,8000000000,42,70.0,1000000.0,0.395349,47441869751
2,21,"SAT_4,SAT_6",15,8000000000,42,70.0,1000000.0,0.551263,66151538670
2,22,"SAT_3,SAT_6",15,8000000000,42,70.0,1000000.0,0.520901,62508147186
2,23,"SAT_3,SAT_10",15,8000000000,42,70.0,1000000.0,0.587514,70501723726
2,25,"SAT_3,SAT_8",15,8000000000,42,70.0,1000000.0,0.528221,63386579636
2,28,"SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.573566,68827872407
2,27,"SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.6058,72696050654
2,24,"SAT_0,SAT_10",15,8000000000,42,70.0,1000000.0,0.599828,71979365913
2,26,"SAT_2,SAT_12",15,8000000000,42,70.0,1000000.0,0.555695,66683372751
2,29,"SAT_8,SAT_13",15,8000000000,42,70.0,1000000.0,0.539172,64700682930
3,1,"SAT_2,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.747522,89702646559
3,0,"SAT_1,SAT_6,SAT_13",15,8000000000,42,70.0,1000000.0,0.605735,72688250609
3,2,"SAT_3,SAT_5,SAT_10",15,8000000000,42,70.0,1000000.0,0.738576,88629085868
3,3,"SAT_1,SAT_5,SAT_13",15,8000000000,42,70.0,1000000.0,0.631252,75750206396
3,4,"SAT_0,SAT_4,SAT_10",15,8000000000,42,70.0,1000000.0,0.690155,82818587461
3,7,"SAT_0,SAT_1,SAT_13",15,8000000000,42,70.0,1000000.0,0.700837,84100387231
3,5,"SAT_1,SAT_9,SAT_11",15,8000000000,42,70.0,1000000.0,0.49944,59932742288
3,6,"SAT_2,SAT_3,SAT_8",15,8000000000,42,70.0,1000000.0,0.624013,74881574047
3,8,"SAT_0,SAT_4,SAT_6",15,8000000000,42,70.0,1000000.0,0.765075,91809008759
3,9,"SAT_3,SAT_5,SAT_8",15,8000000000,42,70.0,1000000.0,0.730464,87655723721
3,11,"SAT_0,SAT_6,SAT_10",15,8000000000,42,70.0,1000000.0,0.704781,84573734058
3,13,"SAT_7,SAT_10,SAT_14",15,8000000000,42,70.0,1000000.0,0.720065,86407846419
3,10,"SAT_0,SAT_1,SAT_7",15,8000000000,42,70.0,1000000.0,0.663024,79562939903
3,12,"SAT_1,SAT_7,SAT_12",15,8000000000,42,70.0,1000000.0,0.634747,76169667017
3,14,"SAT_0,SAT_6,SAT_12",15,8000000000,42,70.0,1000000.0,0.699744,83969280984
3,15,"SAT_1,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.644404,77328528701
3,16,"SAT_9,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.750945,90113422389
3,17,"SAT_6,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.72196,86635223808
3,18,"SAT_4,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.597432,71691788595
3,19,"SAT_0,SAT_2,SAT_8",15,8000000000,42,70.0,1000000.0,0.638172,76580691699
3,20,"SAT_4,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.645917,77510083679
3,21,"SAT_0,SAT_3,SAT_13",15,8000000000,42,70.0,1000000.0,0.640939,76912668408
3,25,"SAT_0,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.586034,70324049035
3,22,"SAT_0,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.687126,82455083647
3,23,"SAT_7,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.607515,72901818394
3,24,"SAT_6,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.674204,80904501730
3,28,"SAT_6,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.715119,85814297249
3,29,"SAT_5,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.783073,93968731930
3,26,"SAT_1,SAT_3,SAT_9",15,8000000000,42,70.0,1000000.0,0.681799,81815889665
3,27,"SAT_8,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.723961,86875313164
4,1,"SAT_2,SAT_7,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.783497,94019676388
4,0,"SAT_0,SAT_3,SAT_5,SAT_8",15,8000000000,42,70.0,1000000.0,0.693431,83211779452
4,2,"SAT_0,SAT_2,SAT_3,SAT_7",15,8000000000,42,70.0,1000000.0,0.675718,81086141126
4,3,"SAT_5,SAT_8,SAT_9,SAT_11",15,8000000000,42,70.0,1000000.0,0.787856,94542718180
4,5,"SAT_1,SAT_3,SAT_8,SAT_13",15,8000000000,42,70.0,1000000.0,0.721397,86567623859
4,4,"SAT_5,SAT_7,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.754054,90486458153
4,7,"SAT_4,SAT_5,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.55896,67075189685
4,10,"SAT_4,SAT_7,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.674174,80900868202
4,6,"SAT_7,SAT_8,SAT_9,SAT_14",15,8000000000,42,70.0,1000000.0,0.756414,90769712210
4,8,"SAT_0,SAT_7,SAT_8,SAT_12",15,8000000000,42,70.0,1000000.0,0.716935,86032214410
4,9,"SAT_5,SAT_7,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.754572,90548687177
4,12,"SAT_0,SAT_1,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.717217,86066071883
4,11,"SAT_0,SAT_1,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.60548,72657574467
4,13,"SAT_0,SAT_2,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.751983,90237955008
4,14,"SAT_2,SAT_3,SAT_4,SAT_10",15,8000000000,42,70.0,1000000.0,0.78415,94097965345
4,16,"SAT_0,SAT_2,SAT_6,SAT_10",15,8000000000,42,70.0,1000000.0,0.76697,92036409899
4,15,"SAT_6,SAT_12,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.728926,87471176331
4,17,"SAT_0,SAT_1,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.682625,81915001810
4,18,"SAT_0,SAT_5,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.650294,78035275633
4,19,"SAT_4,SAT_8,SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.746332,89559794121
4,20,"SAT_1,SAT_7,SAT_9,SAT_14",15,8000000000,42,70.0,1000000.0,0.683407,82008885906
4,21,"SAT_4,SAT_6,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.718397,86207674168
4,22,"SAT_2,SAT_3,SAT_6,SAT_13",15,8000000000,42,70.0,1000000.0,0.674458,80935017379
4,24,"SAT_2,SAT_7,SAT_8,SAT_10",15,8000000000,42,70.0,1000000.0,0.786281,94353722825
4,26,"SAT_2,SAT_4,SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.832682,99921889495
4,25,"SAT_3,SAT_7,SAT_8,SAT_10",15,8000000000,42,70.0,1000000.0,0.745031,89403727600
4,23,"SAT_0,SAT_3,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.700568,84068179626
5,0,"SAT_1,SAT_4,SAT_6,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.672672,80720601513
4,27,"SAT_0,SAT_7,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.711859,85423133288
5,1,"SAT_0,SAT_1,SAT_8,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.653868,78464141524
4,29,"SAT_3,SAT_6,SAT_7,SAT_10",15,8000000000,42,70.0,1000000.0,0.737187,88462411075
5,2,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_8",15,8000000000,42,70.0,1000000.0,0.757883,90946003979
4,28,"SAT_3,SAT_6,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.785181,94221698679
5,4,"SAT_2,SAT_3,SAT_8,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.699623,83954766458
5,8,"SAT_2,SAT_6,SAT_7,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.728982,87477878548
5,3,"SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.593094,71171221504
5,6,"SAT_1,SAT_4,SAT_5,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.640942,76913068184
5,7,"SAT_1,SAT_2,SAT_3,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.635212,76225476247
5,5,"SAT_3,SAT_5,SAT_6,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.679951,81594064669
5,9,"SAT_1,SAT_5,SAT_10,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.757405,90888556891
5,11,"SAT_3,SAT_8,SAT_10,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.72428,86913607861
5,10,"SAT_1,SAT_6,SAT_7,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.637421,76490513358
5,13,"SAT_1,SAT_10,SAT_12,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.642158,77058977053
5,14,"SAT_4,SAT_7,SAT_9,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.583298,69995716134
5,12,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_8",15,8000000000,42,70.0,1000000.0,0.654698,78563768737
5,15,"SAT_0,SAT_1,SAT_3,SAT_7,SAT_11",15,8000000000,42,70.0,1000000.0,0.646508,77580958264
5,16,"SAT_0,SAT_2,SAT_5,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.698927,83871181043
5,17,"SAT_0,SAT_1,SAT_2,SAT_3,SAT_6",15,8000000000,42,70.0,1000000.0,0.674717,80966031317
5,18,"SAT_1,SAT_2,SAT_4,SAT_8,SAT_9",15,8000000000,42,70.0,1000000.0,0.664327,79719182434
5,19,"SAT_2,SAT_4,SAT_8,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.647495,77699378522
5,22,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_14",15,8000000000,42,70.0,1000000.0,0.678506,81420753113
5,20,"SAT_7,SAT_8,SAT_11,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.683546,82025551995
5,21,"SAT_3,SAT_4,SAT_5,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.616928,74031360941
5,23,"SAT_1,SAT_3,SAT_5,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.596606,71592668658
5,25,"SAT_2,SAT_3,SAT_4,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.767471,92096551202
6,0,"SAT_3,SAT_7,SAT_8,SAT_9,SAT_10,SAT_14",15,8000000000,42,70.0,1000000.0,0.758735,91048217450
5,26,"SAT_0,SAT_7,SAT_8,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.60903,73083556131
5,24,"SAT_3,SAT_4,SAT_10,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.598373,71804815629
5,28,"SAT_2,SAT_7,SAT_8,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.695868,83504200150
5,27,"SAT_0,SAT_8,SAT_9,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.69755,83706021166
