k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
4,13,"SAT_0,SAT_2,SAT_12,SAT_13",15,8000000000,42,30.0,25000000.0,0.795074,95408888808
4,17,"SAT_0,SAT_1,SAT_9,SAT_10",15,8000000000,42,30.0,25000000.0,0.758891,91066882697
4,11,"SAT_0,SAT_1,SAT_9,SAT_12",15,8000000000,42,30.0,25000000.0,0.647587,77710422707
4,16,"SAT_0,SAT_2,SAT_6,SAT_10",15,8000000000,42,30.0,25000000.0,0.814642,97757037496
4,22,"SAT_2,SAT_3,SAT_6,SAT_13",15,8000000000,42,30.0,25000000.0,0.945307,113436899835
4,20,"SAT_1,SAT_7,SAT_9,SAT_14",15,8000000000,42,30.0,25000000.0,0.853804,102456455366
4,24,"SAT_2,SAT_7,SAT_8,SAT_10",15,8000000000,42,30.0,25000000.0,0.903829,108459445220
4,25,"SAT_3,SAT_7,SAT_8,SAT_10",15,8000000000,42,30.0,25000000.0,0.916956,110034747934
4,26,"SAT_2,SAT_4,SAT_9,SAT_13",15,8000000000,42,30.0,25000000.0,0.945935,113512237575
4,21,"SAT_4,SAT_6,SAT_8,SAT_11",15,8000000000,42,30.0,25000000.0,0.785549,94265924634
4,18,"SAT_0,SAT_5,SAT_12,SAT_13",15,8000000000,42,30.0,25000000.0,0.713091,85570884503
4,19,"SAT_4,SAT_8,SAT_9,SAT_13",15,8000000000,42,30.0,25000000.0,0.78517,94220455106
4,29,"SAT_3,SAT_6,SAT_7,SAT_10",15,8000000000,42,30.0,25000000.0,0.875346,105041468681
5,2,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_8",15,8000000000,42,30.0,25000000.0,0.845091,101410965717
4,28,"SAT_3,SAT_6,SAT_9,SAT_10",15,8000000000,42,30.0,25000000.0,0.928293,111395108553
5,1,"SAT_0,SAT_1,SAT_8,SAT_10,SAT_11",15,8000000000,42,30.0,25000000.0,0.862709,103525068431
5,0,"SAT_1,SAT_4,SAT_6,SAT_10,SAT_12",15,8000000000,42,30.0,25000000.0,0.829135,99496149069
4,27,"SAT_0,SAT_7,SAT_10,SAT_11",15,8000000000,42,30.0,25000000.0,0.749976,89997098302
4,23,"SAT_0,SAT_3,SAT_10,SAT_12",15,8000000000,42,30.0,25000000.0,0.798384,95806119638
5,4,"SAT_2,SAT_3,SAT_8,SAT_12,SAT_13",15,8000000000,42,30.0,25000000.0,0.918111,110173361340
5,3,"SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,8000000000,42,30.0,25000000.0,0.765642,91877007898
5,8,"SAT_2,SAT_6,SAT_7,SAT_10,SAT_13",15,8000000000,42,30.0,25000000.0,0.918311,110197340716
5,6,"SAT_1,SAT_4,SAT_5,SAT_8,SAT_14",15,8000000000,42,30.0,25000000.0,0.877127,105255285398
5,7,"SAT_1,SAT_2,SAT_3,SAT_12,SAT_14",15,8000000000,42,30.0,25000000.0,0.782577,93909209073
5,5,"SAT_3,SAT_5,SAT_6,SAT_7,SAT_14",15,8000000000,42,30.0,25000000.0,0.843436,101212365190
5,9,"SAT_1,SAT_5,SAT_10,SAT_12,SAT_13",15,8000000000,42,30.0,25000000.0,0.799127,95895188154
5,11,"SAT_3,SAT_8,SAT_10,SAT_13,SAT_14",15,8000000000,42,30.0,25000000.0,0.81954,98344815016
5,13,"SAT_1,SAT_10,SAT_12,SAT_13,SAT_14",15,8000000000,42,30.0,25000000.0,0.800837,96100427736
5,12,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_8",15,8000000000,42,30.0,25000000.0,0.803788,96454537614
5,10,"SAT_1,SAT_6,SAT_7,SAT_11,SAT_14",15,8000000000,42,30.0,25000000.0,0.753099,90371866928
5,16,"SAT_0,SAT_2,SAT_5,SAT_12,SAT_13",15,8000000000,42,30.0,25000000.0,0.784068,94088131455
5,15,"SAT_0,SAT_1,SAT_3,SAT_7,SAT_11",15,8000000000,42,30.0,25000000.0,0.821823,98618817279
5,14,"SAT_4,SAT_7,SAT_9,SAT_10,SAT_12",15,8000000000,42,30.0,25000000.0,0.623904,74868460197
5,17,"SAT_0,SAT_1,SAT_2,SAT_3,SAT_6",15,8000000000,42,30.0,25000000.0,0.789603,94752415146
5,18,"SAT_1,SAT_2,SAT_4,SAT_8,SAT_9",15,8000000000,42,30.0,25000000.0,0.842282,101073871435
5,19,"SAT_2,SAT_4,SAT_8,SAT_10,SAT_12",15,8000000000,42,30.0,25000000.0,0.801725,96207005945
5,23,"SAT_1,SAT_3,SAT_5,SAT_10,SAT_11",15,8000000000,42,30.0,25000000.0,0.855581,102669687997
