k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
2,11,"SAT_11,SAT_13",15,40000000000,42,30.0,25000000.0,0.251207,150724299817
2,13,"SAT_0,SAT_2",15,40000000000,42,30.0,25000000.0,0.24987,149922008634
2,12,"SAT_6,SAT_10",15,40000000000,42,30.0,25000000.0,0.250216,150129520122
2,14,"SAT_0,SAT_13",15,40000000000,42,30.0,25000000.0,0.250845,150506844868
2,16,"SAT_5,SAT_11",15,40000000000,42,30.0,25000000.0,0.249057,149434095885
2,17,"SAT_2,SAT_14",15,40000000000,42,30.0,25000000.0,0.251191,150714615979
2,15,"SAT_1,SAT_8",15,40000000000,42,30.0,25000000.0,0.250273,150163986742
2,22,"SAT_3,SAT_6",15,40000000000,42,30.0,25000000.0,0.251191,150714318537
2,26,"SAT_2,SAT_12",15,40000000000,42,30.0,25000000.0,0.2507,150420124773
2,24,"SAT_0,SAT_10",15,40000000000,42,30.0,25000000.0,0.249468,149681017899
2,21,"SAT_4,SAT_6",15,40000000000,42,30.0,25000000.0,0.250988,150592799648
2,19,"SAT_10,SAT_14",15,40000000000,42,30.0,25000000.0,0.250274,150164483790
2,23,"SAT_3,SAT_10",15,40000000000,42,30.0,25000000.0,0.250327,150196100613
2,25,"SAT_3,SAT_8",15,40000000000,42,30.0,25000000.0,0.25065,150389850442
2,18,"SAT_7,SAT_12",15,40000000000,42,30.0,25000000.0,0.250101,150060675646
2,27,"SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.249984,149990249932
3,1,"SAT_2,SAT_7,SAT_14",15,40000000000,42,30.0,25000000.0,0.246869,148121574352
2,29,"SAT_8,SAT_13",15,40000000000,42,30.0,25000000.0,0.252108,151265032322
2,28,"SAT_9,SAT_13",15,40000000000,42,30.0,25000000.0,0.251127,150675958458
2,20,"SAT_6,SAT_13",15,40000000000,42,30.0,25000000.0,0.251471,150882510403
3,2,"SAT_3,SAT_5,SAT_10",15,40000000000,42,30.0,25000000.0,0.245294,147176225291
3,0,"SAT_1,SAT_6,SAT_13",15,40000000000,42,30.0,25000000.0,0.247397,148438282712
3,8,"SAT_0,SAT_4,SAT_6",15,40000000000,42,30.0,25000000.0,0.246242,147745270396
3,3,"SAT_1,SAT_5,SAT_13",15,40000000000,42,30.0,25000000.0,0.24578,147468033012
3,6,"SAT_2,SAT_3,SAT_8",15,40000000000,42,30.0,25000000.0,0.247203,148321578887
3,4,"SAT_0,SAT_4,SAT_10",15,40000000000,42,30.0,25000000.0,0.245855,147513127070
3,7,"SAT_0,SAT_1,SAT_13",15,40000000000,42,30.0,25000000.0,0.246038,147622997801
3,9,"SAT_3,SAT_5,SAT_8",15,40000000000,42,30.0,25000000.0,0.245192,147115181064
3,5,"SAT_1,SAT_9,SAT_11",15,40000000000,42,30.0,25000000.0,0.2457,147419731296
3,10,"SAT_0,SAT_1,SAT_7",15,40000000000,42,30.0,25000000.0,0.245043,147025697068
3,13,"SAT_7,SAT_10,SAT_14",15,40000000000,42,30.0,25000000.0,0.246645,147987015855
3,11,"SAT_0,SAT_6,SAT_10",15,40000000000,42,30.0,25000000.0,0.246483,147890051197
3,14,"SAT_0,SAT_6,SAT_12",15,40000000000,42,30.0,25000000.0,0.246498,147898833364
3,12,"SAT_1,SAT_7,SAT_12",15,40000000000,42,30.0,25000000.0,0.230312,138187376181
3,17,"SAT_6,SAT_8,SAT_11",15,40000000000,42,30.0,25000000.0,0.246713,148027604501
3,15,"SAT_1,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.228739,137243164616
3,16,"SAT_9,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.246562,147937258218
3,20,"SAT_4,SAT_8,SAT_14",15,40000000000,42,30.0,25000000.0,0.236012,141607437818
3,19,"SAT_0,SAT_2,SAT_8",15,40000000000,42,30.0,25000000.0,0.24643,147857717002
3,24,"SAT_6,SAT_7,SAT_14",15,40000000000,42,30.0,25000000.0,0.246282,147769026820
3,22,"SAT_0,SAT_7,SAT_14",15,40000000000,42,30.0,25000000.0,0.24594,147564105162
3,18,"SAT_4,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.245913,147548018223
3,21,"SAT_0,SAT_3,SAT_13",15,40000000000,42,30.0,25000000.0,0.247005,148202877188
3,23,"SAT_7,SAT_9,SAT_12",15,40000000000,42,30.0,25000000.0,0.230856,138513893709
3,25,"SAT_0,SAT_9,SAT_12",15,40000000000,42,30.0,25000000.0,0.229335,137600768016
3,26,"SAT_1,SAT_3,SAT_9",15,40000000000,42,30.0,25000000.0,0.246551,147930870155
3,27,"SAT_8,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.24761,148566201441
4,0,"SAT_0,SAT_3,SAT_5,SAT_8",15,40000000000,42,30.0,25000000.0,0.24352,146112215022
4,1,"SAT_2,SAT_7,SAT_8,SAT_14",15,40000000000,42,30.0,25000000.0,0.243774,146264532366
3,29,"SAT_5,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.245452,147271130531
3,28,"SAT_6,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.24588,147528181915
4,3,"SAT_5,SAT_8,SAT_9,SAT_11",15,40000000000,42,30.0,25000000.0,0.242261,145356741671
4,2,"SAT_0,SAT_2,SAT_3,SAT_7",15,40000000000,42,30.0,25000000.0,0.242791,145674312312
4,4,"SAT_5,SAT_7,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.244254,146552295654
4,5,"SAT_1,SAT_3,SAT_8,SAT_13",15,40000000000,42,30.0,25000000.0,0.24402,146412098861
4,6,"SAT_7,SAT_8,SAT_9,SAT_14",15,40000000000,42,30.0,25000000.0,0.243627,146176179491
4,9,"SAT_5,SAT_7,SAT_10,SAT_12",15,40000000000,42,30.0,25000000.0,0.241858,145114777537
4,8,"SAT_0,SAT_7,SAT_8,SAT_12",15,40000000000,42,30.0,25000000.0,0.242129,145277388332
4,7,"SAT_4,SAT_5,SAT_9,SAT_10",15,40000000000,42,30.0,25000000.0,0.243099,145859195974
4,14,"SAT_2,SAT_3,SAT_4,SAT_10",15,40000000000,42,30.0,25000000.0,0.243708,146225055556
4,13,"SAT_0,SAT_2,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.244365,146619036195
4,10,"SAT_4,SAT_7,SAT_8,SAT_11",15,40000000000,42,30.0,25000000.0,0.242469,145481665715
4,12,"SAT_0,SAT_1,SAT_8,SAT_14",15,40000000000,42,30.0,25000000.0,0.242997,145798190844
4,16,"SAT_0,SAT_2,SAT_6,SAT_10",15,40000000000,42,30.0,25000000.0,0.242944,145766568504
4,11,"SAT_0,SAT_1,SAT_9,SAT_12",15,40000000000,42,30.0,25000000.0,0.241919,145151623631
4,15,"SAT_6,SAT_12,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.24378,146268287490
4,17,"SAT_0,SAT_1,SAT_9,SAT_10",15,40000000000,42,30.0,25000000.0,0.242688,145612963655
4,18,"SAT_0,SAT_5,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.244437,146662131975
4,19,"SAT_4,SAT_8,SAT_9,SAT_13",15,40000000000,42,30.0,25000000.0,0.244594,146756513276
4,20,"SAT_1,SAT_7,SAT_9,SAT_14",15,40000000000,42,30.0,25000000.0,0.243024,145814432795
4,21,"SAT_4,SAT_6,SAT_8,SAT_11",15,40000000000,42,30.0,25000000.0,0.242242,145345241765
4,24,"SAT_2,SAT_7,SAT_8,SAT_10",15,40000000000,42,30.0,25000000.0,0.243605,146162715945
4,22,"SAT_2,SAT_3,SAT_6,SAT_13",15,40000000000,42,30.0,25000000.0,0.245033,147019853192
4,25,"SAT_3,SAT_7,SAT_8,SAT_10",15,40000000000,42,30.0,25000000.0,0.243114,145868272202
4,26,"SAT_2,SAT_4,SAT_9,SAT_13",15,40000000000,42,30.0,25000000.0,0.245432,147258960917
4,23,"SAT_0,SAT_3,SAT_10,SAT_12",15,40000000000,42,30.0,25000000.0,0.241958,145174995693
4,27,"SAT_0,SAT_7,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.242103,145261707120
4,28,"SAT_3,SAT_6,SAT_9,SAT_10",15,40000000000,42,30.0,25000000.0,0.24313,145877903683
5,0,"SAT_1,SAT_4,SAT_6,SAT_10,SAT_12",15,40000000000,42,30.0,25000000.0,0.249874,149924647488
4,29,"SAT_3,SAT_6,SAT_7,SAT_10",15,40000000000,42,30.0,25000000.0,0.242851,145710664314
5,2,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_8",15,40000000000,42,30.0,25000000.0,0.250272,150163294083
5,1,"SAT_0,SAT_1,SAT_8,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.24975,149849978141
5,4,"SAT_2,SAT_3,SAT_8,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.251305,150783164053
5,5,"SAT_3,SAT_5,SAT_6,SAT_7,SAT_14",15,40000000000,42,30.0,25000000.0,0.249771,149862677532
5,8,"SAT_2,SAT_6,SAT_7,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.249659,149795236483
5,3,"SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.248977,149386210820
5,6,"SAT_1,SAT_4,SAT_5,SAT_8,SAT_14",15,40000000000,42,30.0,25000000.0,0.249261,149556615333
5,9,"SAT_1,SAT_5,SAT_10,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.24967,149802015140
5,7,"SAT_1,SAT_2,SAT_3,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.250266,150159878383
5,11,"SAT_3,SAT_8,SAT_10,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.248997,149398366994
5,10,"SAT_1,SAT_6,SAT_7,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.248442,149065083269
5,15,"SAT_0,SAT_1,SAT_3,SAT_7,SAT_11",15,40000000000,42,30.0,25000000.0,0.248861,149316361769
5,13,"SAT_1,SAT_10,SAT_12,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.249094,149456634125
5,12,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_8",15,40000000000,42,30.0,25000000.0,0.250238,150142943726
5,18,"SAT_1,SAT_2,SAT_4,SAT_8,SAT_9",15,40000000000,42,30.0,25000000.0,0.248848,149308582966
5,16,"SAT_0,SAT_2,SAT_5,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.250866,150519804793
5,14,"SAT_4,SAT_7,SAT_9,SAT_10,SAT_12",15,40000000000,42,30.0,25000000.0,0.248096,148857885591
5,19,"SAT_2,SAT_4,SAT_8,SAT_10,SAT_12",15,40000000000,42,30.0,25000000.0,0.251083,150649935456
5,17,"SAT_0,SAT_1,SAT_2,SAT_3,SAT_6",15,40000000000,42,30.0,25000000.0,0.250367,150220174757
5,20,"SAT_7,SAT_8,SAT_11,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.24959,149753989637
5,22,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_14",15,40000000000,42,30.0,25000000.0,0.250417,150250460971
5,23,"SAT_1,SAT_3,SAT_5,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.2485,149099722612
5,24,"SAT_3,SAT_4,SAT_10,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.250157,150094001593
5,21,"SAT_3,SAT_4,SAT_5,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.24976,149856249510
5,25,"SAT_2,SAT_3,SAT_4,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.249738,149842865488
5,28,"SAT_2,SAT_7,SAT_8,SAT_9,SAT_12",15,40000000000,42,30.0,25000000.0,0.251213,150727897999
6,0,"SAT_3,SAT_7,SAT_8,SAT_9,SAT_10,SAT_14",15,40000000000,42,30.0,25000000.0,0.237054,142232246349
5,29,"SAT_2,SAT_6,SAT_7,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.249421,149652377914
5,27,"SAT_0,SAT_8,SAT_9,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.250581,150348375793
5,26,"SAT_0,SAT_7,SAT_8,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.249533,149719671584
6,2,"SAT_0,SAT_2,SAT_5,SAT_11,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.235747,141448192833
6,5,"SAT_1,SAT_2,SAT_8,SAT_10,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.236007,141604312570
6,4,"SAT_3,SAT_5,SAT_7,SAT_11,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.236545,141926831450
6,1,"SAT_1,SAT_3,SAT_4,SAT_8,SAT_9,SAT_12",15,40000000000,42,30.0,25000000.0,0.236645,141987003587
6,7,"SAT_0,SAT_4,SAT_5,SAT_7,SAT_9,SAT_14",15,40000000000,42,30.0,25000000.0,0.234955,140972706043
6,8,"SAT_2,SAT_3,SAT_7,SAT_9,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.236662,141997441554
6,6,"SAT_3,SAT_4,SAT_5,SAT_8,SAT_11,SAT_12",15,40000000000,42,30.0,25000000.0,0.236711,142026732293
6,3,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.235797,141477914348
6,10,"SAT_0,SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.237217,142330458750
6,9,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.235353,141211780089
6,12,"SAT_2,SAT_7,SAT_8,SAT_10,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.236998,142198771417
6,15,"SAT_3,SAT_4,SAT_6,SAT_8,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.237149,142289553795
6,14,"SAT_0,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.236214,141728357343
6,11,"SAT_0,SAT_2,SAT_4,SAT_5,SAT_6,SAT_7",15,40000000000,42,30.0,25000000.0,0.235383,141229997286
6,17,"SAT_3,SAT_4,SAT_6,SAT_7,SAT_8,SAT_10",15,40000000000,42,30.0,25000000.0,0.236992,142194909405
6,13,"SAT_0,SAT_5,SAT_6,SAT_12,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.23604,141623766439
6,19,"SAT_2,SAT_5,SAT_6,SAT_8,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.237545,142527055147
6,18,"SAT_0,SAT_3,SAT_4,SAT_6,SAT_11,SAT_13",15,40000000000,42,30.0,25000000.0,0.236997,142198235519
6,16,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_11,SAT_13",15,40000000000,42,30.0,25000000.0,0.236984,142190451902
6,23,"SAT_2,SAT_3,SAT_5,SAT_8,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.236043,141625939200
6,20,"SAT_0,SAT_5,SAT_6,SAT_8,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.237517,142510458686
6,21,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_5,SAT_14",15,40000000000,42,30.0,25000000.0,0.235915,141548953473
6,22,"SAT_0,SAT_1,SAT_6,SAT_7,SAT_10,SAT_11",15,40000000000,42,30.0,25000000.0,0.236187,141711910584
6,24,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_9,SAT_12",15,40000000000,42,30.0,25000000.0,0.236436,141861628177
6,25,"SAT_0,SAT_2,SAT_6,SAT_7,SAT_8,SAT_10",15,40000000000,42,30.0,25000000.0,0.236535,141920927795
7,1,"SAT_0,SAT_5,SAT_6,SAT_7,SAT_10,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.231549,138929689748
6,28,"SAT_0,SAT_2,SAT_5,SAT_8,SAT_10,SAT_12",15,40000000000,42,30.0,25000000.0,0.2365,141899712511
7,0,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_6,SAT_9,SAT_13",15,40000000000,42,30.0,25000000.0,0.231739,139043130084
7,2,"SAT_1,SAT_2,SAT_4,SAT_5,SAT_8,SAT_9,SAT_13",15,40000000000,42,30.0,25000000.0,0.230503,138301547427
6,26,"SAT_3,SAT_4,SAT_5,SAT_6,SAT_7,SAT_13",15,40000000000,42,30.0,25000000.0,0.237459,142475268048
7,3,"SAT_0,SAT_1,SAT_4,SAT_5,SAT_11,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.231184,138710504022
6,29,"SAT_0,SAT_1,SAT_4,SAT_7,SAT_10,SAT_14",15,40000000000,42,30.0,25000000.0,0.235759,141455221898
6,27,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_7,SAT_13",15,40000000000,42,30.0,25000000.0,0.236906,142143338393
7,6,"SAT_1,SAT_5,SAT_6,SAT_7,SAT_11,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.231862,139117103354
7,4,"SAT_0,SAT_4,SAT_5,SAT_8,SAT_11,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.230171,138102830012
7,7,"SAT_1,SAT_3,SAT_6,SAT_9,SAT_10,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.23089,138533967254
7,8,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_9,SAT_10,SAT_12",15,40000000000,42,30.0,25000000.0,0.23085,138509814049
7,5,"SAT_4,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,40000000000,42,30.0,25000000.0,0.231607,138964315194
7,9,"SAT_2,SAT_6,SAT_7,SAT_8,SAT_10,SAT_11,SAT_12",15,40000000000,42,30.0,25000000.0,0.232623,139573590031
7,16,"SAT_3,SAT_5,SAT_8,SAT_10,SAT_11,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.233117,139869965762
7,10,"SAT_0,SAT_1,SAT_2,SAT_5,SAT_11,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.231521,138912522680
7,18,"SAT_2,SAT_3,SAT_8,SAT_9,SAT_10,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.233298,139978917029
7,14,"SAT_0,SAT_1,SAT_7,SAT_10,SAT_12,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.230393,138235609174
7,13,"SAT_0,SAT_3,SAT_4,SAT_8,SAT_9,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.230529,138317176971
7,11,"SAT_4,SAT_5,SAT_8,SAT_9,SAT_10,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.232134,139280375222
7,15,"SAT_1,SAT_2,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,40000000000,42,30.0,25000000.0,0.230261,138156528298
7,22,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_7,SAT_9,SAT_11",15,40000000000,42,30.0,25000000.0,0.231523,138913563781
7,21,"SAT_0,SAT_2,SAT_4,SAT_8,SAT_9,SAT_10,SAT_14",15,40000000000,42,30.0,25000000.0,0.229349,137609340253
7,12,"SAT_3,SAT_6,SAT_7,SAT_8,SAT_9,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.232919,139751392301
7,19,"SAT_1,SAT_4,SAT_7,SAT_9,SAT_10,SAT_11,SAT_12",15,40000000000,42,30.0,25000000.0,0.230256,138153772810
7,17,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_8,SAT_11",15,40000000000,42,30.0,25000000.0,0.230781,138468636634
7,20,"SAT_1,SAT_3,SAT_6,SAT_7,SAT_8,SAT_9,SAT_10",15,40000000000,42,30.0,25000000.0,0.231705,139023104629
7,23,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_11,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.230427,138256057370
7,24,"SAT_1,SAT_7,SAT_8,SAT_9,SAT_10,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.230767,138460277105
8,0,"SAT_1,SAT_2,SAT_4,SAT_6,SAT_9,SAT_10,SAT_11,SAT_12",15,40000000000,42,30.0,25000000.0,0.221523,132914085559
8,3,"SAT_2,SAT_3,SAT_4,SAT_5,SAT_7,SAT_9,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.227089,136253426396
7,29,"SAT_3,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,40000000000,42,30.0,25000000.0,0.231999,139199637087
7,27,"SAT_0,SAT_1,SAT_2,SAT_4,SAT_7,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.232062,139237308238
8,1,"SAT_0,SAT_2,SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_11",15,40000000000,42,30.0,25000000.0,0.223876,134325407927
7,25,"SAT_1,SAT_2,SAT_3,SAT_4,SAT_6,SAT_7,SAT_9",15,40000000000,42,30.0,25000000.0,0.229472,137683084208
8,2,"SAT_0,SAT_3,SAT_5,SAT_7,SAT_9,SAT_10,SAT_11,SAT_12",15,40000000000,42,30.0,25000000.0,0.22084,132504031920
8,4,"SAT_0,SAT_2,SAT_3,SAT_5,SAT_7,SAT_8,SAT_9,SAT_14",15,40000000000,42,30.0,25000000.0,0.22311,133866141987
8,5,"SAT_2,SAT_4,SAT_5,SAT_6,SAT_9,SAT_11,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.223294,133976108166
7,28,"SAT_0,SAT_2,SAT_7,SAT_8,SAT_10,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.231211,138726759626
8,6,"SAT_1,SAT_2,SAT_3,SAT_8,SAT_9,SAT_10,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.222552,133531478054
8,8,"SAT_0,SAT_3,SAT_4,SAT_5,SAT_7,SAT_8,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.224239,134543330376
7,26,"SAT_1,SAT_2,SAT_3,SAT_7,SAT_8,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.23065,138389804199
8,7,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_10,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.223888,134332750101
8,9,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_11,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.224611,134766540471
8,12,"SAT_0,SAT_2,SAT_3,SAT_4,SAT_6,SAT_9,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.225325,135195125547
8,15,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_11,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.223503,134101630388
8,10,"SAT_1,SAT_3,SAT_4,SAT_5,SAT_6,SAT_12,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.22473,134838180435
8,11,"SAT_0,SAT_2,SAT_6,SAT_8,SAT_9,SAT_11,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.222385,133430991641
8,16,"SAT_0,SAT_1,SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_10",15,40000000000,42,30.0,25000000.0,0.224441,134664706644
8,13,"SAT_2,SAT_3,SAT_6,SAT_7,SAT_8,SAT_10,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.224825,134894849736
8,14,"SAT_1,SAT_3,SAT_4,SAT_7,SAT_8,SAT_9,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.222821,133692749842
8,17,"SAT_0,SAT_3,SAT_4,SAT_7,SAT_8,SAT_9,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.222854,133712514210
8,18,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_5,SAT_6,SAT_9,SAT_11",15,40000000000,42,30.0,25000000.0,0.221627,132975962183
8,19,"SAT_0,SAT_3,SAT_4,SAT_7,SAT_8,SAT_10,SAT_11,SAT_12",15,40000000000,42,30.0,25000000.0,0.222778,133667044135
8,21,"SAT_0,SAT_2,SAT_3,SAT_4,SAT_6,SAT_8,SAT_9,SAT_10",15,40000000000,42,30.0,25000000.0,0.222308,133384915181
8,20,"SAT_0,SAT_2,SAT_7,SAT_8,SAT_9,SAT_10,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.22111,132665833884
9,0,"SAT_0,SAT_2,SAT_3,SAT_5,SAT_6,SAT_7,SAT_10,SAT_11,SAT_13",15,40000000000,42,30.0,25000000.0,0.219949,131969259893
8,22,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_8,SAT_9,SAT_12,SAT_13",15,40000000000,42,30.0,25000000.0,0.223427,134056081995
8,29,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_9,SAT_11,SAT_12,SAT_14",15,40000000000,42,30.0,25000000.0,0.222829,133697103694
8,25,"SAT_1,SAT_4,SAT_6,SAT_7,SAT_8,SAT_9,SAT_10,SAT_13",15,40000000000,42,30.0,25000000.0,0.225428,135256552325
9,4,"SAT_0,SAT_2,SAT_3,SAT_5,SAT_6,SAT_8,SAT_10,SAT_11,SAT_14",15,40000000000,42,30.0,25000000.0,0.22015,132090055152
8,26,"SAT_1,SAT_4,SAT_6,SAT_7,SAT_10,SAT_11,SAT_13,SAT_14",15,40000000000,42,30.0,25000000.0,0.223277,133966112225
