k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
3,25,"SAT_0,SAT_9,SAT_12",15,16000000000,42,30.0,25000000.0,0.473337,113600768016
3,18,"SAT_4,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.518998,124559503072
3,23,"SAT_7,SAT_9,SAT_12",15,16000000000,42,30.0,25000000.0,0.477141,114513893709
3,24,"SAT_6,SAT_7,SAT_14",15,16000000000,42,30.0,25000000.0,0.615704,147769026820
3,27,"SAT_8,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.619026,148566201441
3,28,"SAT_6,SAT_10,SAT_11",15,16000000000,42,30.0,25000000.0,0.582492,139798086868
3,26,"SAT_1,SAT_3,SAT_9",15,16000000000,42,30.0,25000000.0,0.507666,121839829892
4,1,"SAT_2,SAT_7,SAT_8,SAT_14",15,16000000000,42,30.0,25000000.0,0.562802,135072395210
4,0,"SAT_0,SAT_3,SAT_5,SAT_8",15,16000000000,42,30.0,25000000.0,0.59705,143292008739
3,29,"SAT_5,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.61363,147271130531
4,2,"SAT_0,SAT_2,SAT_3,SAT_7",15,16000000000,42,30.0,25000000.0,0.544632,130711561320
4,3,"SAT_5,SAT_8,SAT_9,SAT_11",15,16000000000,42,30.0,25000000.0,0.59362,142468786088
4,4,"SAT_5,SAT_7,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.517222,124133188073
4,6,"SAT_7,SAT_8,SAT_9,SAT_14",15,16000000000,42,30.0,25000000.0,0.565529,135726932954
4,5,"SAT_1,SAT_3,SAT_8,SAT_13",15,16000000000,42,30.0,25000000.0,0.574878,137970801640
4,7,"SAT_4,SAT_5,SAT_9,SAT_10",15,16000000000,42,30.0,25000000.0,0.48886,117326286116
4,9,"SAT_5,SAT_7,SAT_10,SAT_12",15,16000000000,42,30.0,25000000.0,0.532399,127775729097
4,8,"SAT_0,SAT_7,SAT_8,SAT_12",15,16000000000,42,30.0,25000000.0,0.518165,124359496679
4,12,"SAT_0,SAT_1,SAT_8,SAT_14",15,16000000000,42,30.0,25000000.0,0.580659,139358181854
4,14,"SAT_2,SAT_3,SAT_4,SAT_10",15,16000000000,42,30.0,25000000.0,0.537197,128927217310
4,10,"SAT_4,SAT_7,SAT_8,SAT_11",15,16000000000,42,30.0,25000000.0,0.565223,135653493238
4,15,"SAT_6,SAT_12,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.595356,142885320538
4,16,"SAT_0,SAT_2,SAT_6,SAT_10",15,16000000000,42,30.0,25000000.0,0.607361,145766568504
4,13,"SAT_0,SAT_2,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.610913,146619036195
4,11,"SAT_0,SAT_1,SAT_9,SAT_12",15,16000000000,42,30.0,25000000.0,0.437658,105037860910
4,17,"SAT_0,SAT_1,SAT_9,SAT_10",15,16000000000,42,30.0,25000000.0,0.54563,130951171404
4,19,"SAT_4,SAT_8,SAT_9,SAT_13",15,16000000000,42,30.0,25000000.0,0.539765,129543542916
4,18,"SAT_0,SAT_5,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.542668,130240268334
4,20,"SAT_1,SAT_7,SAT_9,SAT_14",15,16000000000,42,30.0,25000000.0,0.546317,131116054371
4,22,"SAT_2,SAT_3,SAT_6,SAT_13",15,16000000000,42,30.0,25000000.0,0.60338,144811122951
4,23,"SAT_0,SAT_3,SAT_10,SAT_12",15,16000000000,42,30.0,25000000.0,0.538916,129339787413
4,25,"SAT_3,SAT_7,SAT_8,SAT_10",15,16000000000,42,30.0,25000000.0,0.595315,142875573154
4,24,"SAT_2,SAT_7,SAT_8,SAT_10",15,16000000000,42,30.0,25000000.0,0.562377,134970578789
4,21,"SAT_4,SAT_6,SAT_8,SAT_11",15,16000000000,42,30.0,25000000.0,0.575034,138008269473
4,26,"SAT_2,SAT_4,SAT_9,SAT_13",15,16000000000,42,30.0,25000000.0,0.613579,147258960917
5,1,"SAT_0,SAT_1,SAT_8,SAT_10,SAT_11",15,16000000000,42,30.0,25000000.0,0.559831,134359405038
4,28,"SAT_3,SAT_6,SAT_9,SAT_10",15,16000000000,42,30.0,25000000.0,0.543463,130431104450
5,0,"SAT_1,SAT_4,SAT_6,SAT_10,SAT_12",15,16000000000,42,30.0,25000000.0,0.510074,122417770772
4,27,"SAT_0,SAT_7,SAT_10,SAT_11",15,16000000000,42,30.0,25000000.0,0.459402,110256399644
4,29,"SAT_3,SAT_6,SAT_7,SAT_10",15,16000000000,42,30.0,25000000.0,0.607128,145710664314
5,2,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_8",15,16000000000,42,30.0,25000000.0,0.567259,136142217682
5,4,"SAT_2,SAT_3,SAT_8,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.57623,138295094560
5,3,"SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,16000000000,42,30.0,25000000.0,0.507182,121723631186
5,8,"SAT_2,SAT_6,SAT_7,SAT_10,SAT_13",15,16000000000,42,30.0,25000000.0,0.593781,142507529064
5,6,"SAT_1,SAT_4,SAT_5,SAT_8,SAT_14",15,16000000000,42,30.0,25000000.0,0.552365,132567548751
5,5,"SAT_3,SAT_5,SAT_6,SAT_7,SAT_14",15,16000000000,42,30.0,25000000.0,0.549252,131820433565
5,7,"SAT_1,SAT_2,SAT_3,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.548564,131655383133
5,11,"SAT_3,SAT_8,SAT_10,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.512731,123055531628
5,9,"SAT_1,SAT_5,SAT_10,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.506002,121440499379
5,12,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_8",15,16000000000,42,30.0,25000000.0,0.569412,136658800164
5,13,"SAT_1,SAT_10,SAT_12,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.530546,127331084565
5,10,"SAT_1,SAT_6,SAT_7,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.514547,123491302288
5,17,"SAT_0,SAT_1,SAT_2,SAT_3,SAT_6",15,16000000000,42,30.0,25000000.0,0.606706,145609404291
5,14,"SAT_4,SAT_7,SAT_9,SAT_10,SAT_12",15,16000000000,42,30.0,25000000.0,0.562447,134987285854
5,15,"SAT_0,SAT_1,SAT_3,SAT_7,SAT_11",15,16000000000,42,30.0,25000000.0,0.550827,132198491797
5,19,"SAT_2,SAT_4,SAT_8,SAT_10,SAT_12",15,16000000000,42,30.0,25000000.0,0.548577,131658384424
5,16,"SAT_0,SAT_2,SAT_5,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.567462,136190967654
5,18,"SAT_1,SAT_2,SAT_4,SAT_8,SAT_9",15,16000000000,42,30.0,25000000.0,0.595233,142855849465
5,22,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_14",15,16000000000,42,30.0,25000000.0,0.596872,143249373949
5,21,"SAT_3,SAT_4,SAT_5,SAT_10,SAT_13",15,16000000000,42,30.0,25000000.0,0.566027,135846520016
5,20,"SAT_7,SAT_8,SAT_11,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.541533,129967900054
5,23,"SAT_1,SAT_3,SAT_5,SAT_10,SAT_11",15,16000000000,42,30.0,25000000.0,0.529881,127171346126
5,25,"SAT_2,SAT_3,SAT_4,SAT_10,SAT_11",15,16000000000,42,30.0,25000000.0,0.565971,135833135995
5,24,"SAT_3,SAT_4,SAT_10,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.546046,131050956235
5,27,"SAT_0,SAT_8,SAT_9,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.566748,136019538654
6,0,"SAT_3,SAT_7,SAT_8,SAT_9,SAT_10,SAT_14",15,16000000000,42,30.0,25000000.0,0.532156,127717373448
5,29,"SAT_2,SAT_6,SAT_7,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.623552,149652377914
5,26,"SAT_0,SAT_7,SAT_8,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.524806,125953426113
6,8,"SAT_2,SAT_3,SAT_7,SAT_9,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.53311,127946439556
6,1,"SAT_1,SAT_3,SAT_4,SAT_8,SAT_9,SAT_12",15,16000000000,42,30.0,25000000.0,0.531397,127535201122
5,28,"SAT_2,SAT_7,SAT_8,SAT_9,SAT_12",15,16000000000,42,30.0,25000000.0,0.556271,133505111507
6,2,"SAT_0,SAT_2,SAT_5,SAT_11,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.520919,125020628645
6,7,"SAT_0,SAT_4,SAT_5,SAT_7,SAT_9,SAT_14",15,16000000000,42,30.0,25000000.0,0.546588,131181015736
6,5,"SAT_1,SAT_2,SAT_8,SAT_10,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.547104,131305038337
6,6,"SAT_3,SAT_4,SAT_5,SAT_8,SAT_11,SAT_12",15,16000000000,42,30.0,25000000.0,0.492685,118244306301
6,4,"SAT_3,SAT_5,SAT_7,SAT_11,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.559189,134205260106
6,3,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.496439,119145373024
6,10,"SAT_0,SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,16000000000,42,30.0,25000000.0,0.527975,126714048969
6,12,"SAT_2,SAT_7,SAT_8,SAT_10,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.592495,142198771417
6,11,"SAT_0,SAT_2,SAT_4,SAT_5,SAT_6,SAT_7",15,16000000000,42,30.0,25000000.0,0.582388,139773001191
6,9,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.535763,128583150627
6,17,"SAT_3,SAT_4,SAT_6,SAT_7,SAT_8,SAT_10",15,16000000000,42,30.0,25000000.0,0.518097,124343382688
6,15,"SAT_3,SAT_4,SAT_6,SAT_8,SAT_10,SAT_11",15,16000000000,42,30.0,25000000.0,0.536974,128873814753
6,13,"SAT_0,SAT_5,SAT_6,SAT_12,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.559462,134270794070
6,21,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_5,SAT_14",15,16000000000,42,30.0,25000000.0,0.563727,135294447043
6,18,"SAT_0,SAT_3,SAT_4,SAT_6,SAT_11,SAT_13",15,16000000000,42,30.0,25000000.0,0.543944,130546561258
6,19,"SAT_2,SAT_5,SAT_6,SAT_8,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.537427,128982583382
6,14,"SAT_0,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11",15,16000000000,42,30.0,25000000.0,0.525642,126154014906
6,20,"SAT_0,SAT_5,SAT_6,SAT_8,SAT_10,SAT_13",15,16000000000,42,30.0,25000000.0,0.540045,129610901293
6,16,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_11,SAT_13",15,16000000000,42,30.0,25000000.0,0.534051,128172301572
6,22,"SAT_0,SAT_1,SAT_6,SAT_7,SAT_10,SAT_11",15,16000000000,42,30.0,25000000.0,0.516586,123980645478
6,23,"SAT_2,SAT_3,SAT_5,SAT_8,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.532126,127710281852
7,0,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_6,SAT_9,SAT_13",15,16000000000,42,30.0,25000000.0,0.555694,133366626737
